"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
"SY48",2400,9,0.355,8.17,33.71,0.74,75,249.7,6
"SY49",2401,79,0.371,7.25,33.72,0.74,78.8,244.7,5
"SY58",2402,89,0.383,6.53,34.42,0.74,90.7,263.4,5
"SY59",2403,182,0.382,6.55,35.14,0.74,92.1,268.3,5
"SY66",2404,7,0.374,7.57,35.65,0.74,91.7,289.8,5
"SY67",2405,123,0.331,8.51,28.48,0.74,89.6,320.5,4
"SY68",2406,112,0.389,6.87,35.6,0.74,83.7,247.6,5
"SY69",2407,105,0.405,6.29,28.35,0.74,81.5,225.9,5
"SY77",2408,112,0.311,9.72,34.15,0.74,83.2,328.2,4
"SY78",2409,109,0.39,7.56,32.92,0.74,83,256,6
"SY79",2410,124,0.421,5.76,27.08,0.74,85.8,224.4,5
"SY87",2411,41,0.395,6.34,38.17,0.74,100.1,282.6,5
"SY88",2412,230,0.43,5.45,36.31,0.74,108.2,274.1,5
"SY89",2413,173,0.442,5.21,24.14,0.74,91.3,222.7,5
"SY97",2414,114,0.416,6.03,34.3,0.74,96,258.3,5
"SY98",2415,244,0.429,5.16,34.8,0.74,122,301.8,4
"SY99",2416,190,0.419,5.59,30.81,0.74,109.7,285.9,4
"SZ07",2417,62,0.406,6.92,35.67,0.74,97.6,283,6
"SZ08",2418,203,0.411,5.8,32.69,0.74,127.9,341.8,4
"SZ09",2419,122,0.384,7.36,26.94,0.74,98,304.4,5
"SZ19",2420,76,0.406,6.65,27.33,0.74,103.4,297.1,5
"SZ28",2421,2,0.374,8.34,31.51,0.74,74.7,247.5,6
"SZ29",2422,73,0.41,6.25,25.59,0.74,100.5,278.8,4
"SZ38",2423,108,0.439,6.43,27.66,0.74,98.7,268.2,5
"SZ39",2424,109,0.427,5.58,29.23,0.74,111.3,287.2,4
"SZ47",2425,60,0.452,5.64,24.77,0.74,105.6,265.8,5
"SZ48",2426,128,0.442,5.83,26.14,0.74,104,269,5
"SZ49",2427,114,0.409,6.13,26.22,0.74,103.4,284.8,4
"SZ57",2428,104,0.428,6.07,26.57,0.74,97.3,259.6,5
"SZ58",2429,115,0.429,6.06,26.16,0.74,98.1,261.1,5
"SZ59",2430,88,0.373,7,29.02,0.74,88.5,272.4,4
"SZ68",2431,73,0.399,6.58,26.2,0.74,97.8,281.6,5
"SZ69",2432,43,0.319,10.27,30.35,0.74,68.2,273,5
"SZ79",2433,5,0.332,10.17,30.02,0.74,67.3,261.7,5
"SZ89",2434,61,0.412,8.53,27.8,0.74,64.7,204.1,7
"SZ99",2435,18,0.278,15.97,30.47,0.74,46.3,243.9,7
"TA00",2436,36,0.41,5.33,37.16,0.74,31.2,79.3,5
"TA01",2437,24,0.387,6.61,37.74,0.74,28.8,82.8,6
"TA02",2438,28,0.337,10.33,32.76,0.74,24.5,93.5,7
"TA03",2439,29,0.339,9.97,30.26,0.74,25,92.9,7
"TA04",2440,28,0.372,7.34,30.85,0.74,26.3,81.3,6
"TA05",2441,22,0.37,7.44,30.7,0.74,27.7,86,6
"TA06",2442,25,0.358,8.54,31.35,0.74,25.5,85.4,7
"TA07",2443,38,0.353,8.33,29.8,0.74,25.4,84.8,6
"TA08",2444,27,0.312,10.67,37.46,0.74,27.5,110.6,6
"TA09",2445,26,0.299,12.56,37.23,0.74,28.6,127,7
"TA10",2446,43,0.422,5.88,36.24,0.74,32.6,85.2,6
"TA11",2447,42,0.388,6.74,37.85,0.74,30.5,88.5,6
"TA12",2448,18,0.339,8.5,32.84,0.74,24.3,83.8,7
"TA13",2449,21,0.375,7.38,34.28,0.74,28.3,87.5,6
"TA14",2450,28,0.386,6.68,30.49,0.74,28.1,81.3,6
"TA15",2451,22,0.369,6.61,28.25,0.74,25.9,76.5,5
"TA16",2452,18,0.361,7.67,30.37,0.74,25.5,81.4,6
"TA17",2453,17,0.368,7.2,30.39,0.74,25.8,79,7
"TA18",2454,16,0.312,10.36,31.65,0.74,22.8,90.1,7
"TA20",2455,37,0.382,6.82,29.12,0.74,30.1,88.9,6
"TA21",2456,7,0.315,7.91,36.48,0.74,22.2,77.6,5
"TA22",2457,21,0.364,6.35,36.79,0.74,26.8,78.3,5
"TA23",2458,18,0.374,6.19,32.87,0.74,27.4,78,5
"TA24",2459,16,0.369,7.6,34.11,0.74,28.2,88.4,7
"TA25",2460,0,0.223,16.23,33.64,0.74,16.7,97.2,6
"TA26",2461,8,0.32,10.04,31.7,0.74,29.1,112.6,6
"TA27",2462,6,0.348,7.94,31.05,0.74,29.3,97.4,5
"TA30",2463,25,0.318,7.84,37.67,0.74,24.2,83.4,5
"TA31",2464,23,0.229,12.67,34.42,0.74,17,87.1,5
"TA32",2465,20,0.357,6.21,36.54,0.74,26.4,77,4
"TA33",2466,5,0.369,6.28,33.97,0.74,27.8,79.9,5
"TA40",2467,4,0.207,18.22,39.02,0.74,17.2,109.7,7
"TA41",2468,7,0.222,14.78,39.97,0.74,17.6,97.8,6
"TA42",2469,0,0.214,14.18,31.04,0.74,15.9,88.8,5
"TF00",2470,50,0.424,8.54,30.21,0.74,45.5,139.3,8
"TF01",2471,47,0.433,8.81,29.42,0.74,43.5,132.3,9
"TF02",2472,46,0.435,8.08,30.72,0.74,41.9,122.2,10
"TF03",2473,51,0.357,7.14,38.29,0.74,29.3,90.3,7
"TF04",2474,40,0.442,5.41,37.89,0.74,37.7,92.4,7
"TF05",2475,45,0.46,5.15,41.25,0.74,39.4,92.6,7
"TF06",2476,15,0.421,4.53,41.03,0.74,32.7,76.3,3
"TF07",2477,33,0.443,4.74,37.34,0.74,35.3,81.9,5
"TF08",2478,57,0.389,5.05,39.56,0.74,29.6,75.4,3
"TF09",2479,32,0.433,5.13,35.63,0.74,33.3,81,5
"TF10",2480,50,0.346,8.63,32.94,0.74,39.7,137.1,6
"TF11",2481,13,0.251,12.33,38.62,0.74,22.1,105.1,7
"TF12",2482,17,0.266,10.52,36.22,0.74,22,94.2,6
"TF13",2483,21,0.284,8.41,36.19,0.74,22.5,84.5,5
"TF14",2484,36,0.3,6.85,35.67,0.74,22.9,76,3
"TF15",2485,21,0.329,5.86,36.64,0.74,24.9,73.8,3
"TF16",2486,24,0.403,4.97,37,0.74,31.1,77.2,4
"TF17",2487,36,0.457,4.68,35.74,0.74,36.7,83.3,6
"TF18",2488,41,0.465,4.58,33.01,0.74,37.3,83.1,6
"TF19",2489,48,0.472,4.5,30.14,0.74,38.8,85.2,5
"TF20",2490,10,0.235,13.38,37.98,0.74,22,112.9,6
"TF21",2491,15,0.244,12.78,37.79,0.74,21.4,105.5,7
"TF22",2492,23,0.244,11.38,38.63,0.74,21,97.4,6
"TF23",2493,27,0.263,9.31,37.91,0.74,21.1,86.1,5
"TF24",2494,27,0.284,7.59,36.3,0.74,22,78.6,4
"TF25",2495,15,0.301,6.7,37.08,0.74,22.9,75.1,3
"TF26",2496,47,0.466,4.78,31.31,0.74,38.6,87.5,6
"TF27",2497,44,0.422,4.87,33.34,0.74,33,79.4,4
"TF28",2498,45,0.479,4.31,32.15,0.74,39.2,83.9,5
"TF29",2499,35,0.393,5.11,36.53,0.74,29.5,75.2,4
"TF30",2500,0,0.224,14.22,37.53,0.74,21.3,116,6
"TF31",2501,10,0.239,12.51,37.79,0.74,22.5,111.4,6
"TF32",2502,6,0.238,11.94,37.43,0.74,20.4,98.3,6
"TF33",2503,12,0.251,10.8,37.09,0.74,21.1,94.7,6
"TF34",2504,19,0.265,9.23,36.37,0.74,21.6,87,5
"TF35",2505,15,0.303,7.05,36.67,0.74,23.7,79.4,4
"TF36",2506,50,0.46,4.85,31.37,0.74,37.5,86.2,6
"TF37",2507,50,0.48,4.44,29.9,0.74,40.6,87.9,6
"TF38",2508,52,0.453,4.81,32.85,0.74,36.6,84.5,5
"TF39",2509,36,0.378,5.17,32.65,0.74,28.7,75,3
"TF40",2510,5,0.241,12.06,28.99,0.74,26.2,127.5,5
"TF41",2511,20,0.228,12.6,29.04,0.74,23.5,120,5
"TF42",2512,22,0.23,12.65,36.07,0.74,19.6,98.8,6
"TF43",2513,14,0.21,13.42,41.12,0.74,20.4,112,5
"TF44",2514,2,0.209,13.26,40.11,0.74,20.4,112,4
"TF45",2515,16,0.282,7.8,34.86,0.74,22,80,4
"TF46",2516,32,0.457,5.08,29.9,0.74,38.6,90.6,7
"TF47",2517,44,0.443,5.16,32.37,0.74,37,89.1,6
"TF48",2518,33,0.437,5.04,30.25,0.74,35.4,84.7,6
"TF49",2519,26,0.364,7.93,33.82,0.74,31.2,99.5,8
