"Species","Time","TFactor","StDev","X","Xspt","Xest","N.0.00","N.0.98"
"Collema multipartitum",1779.5,0.788,1.229,2,0.3,0.3,977,0
"Collema multipartitum",1979.5,0.166,0.068,6,6,6,977,0
"Collema multipartitum",2011.5,0.165,0.067,7,6.1,6.1,977,0
"Collema nigrescens",1779.5,5.574,4.3,7,1.6,1.6,976,0
"Collema nigrescens",1979.5,0.13,0.058,5,5,5,976,0
"Collema nigrescens",2011.5,0.17,0.076,5,5,5,976,0
"Collema occultatum",1779.5,4.27,5.203,1,0.3,0.3,357,0
"Collema occultatum",1979.5,0.507,0.229,5,5,5,357,0
"Collema occultatum",2011.5,0,0,0,0,0,0,0
"Amygdalaria consentiens",1779.5,0,0,0,0,0,0,0
"Amygdalaria consentiens",1979.5,0.568,0.257,5,5,5,220,0
"Amygdalaria consentiens",2011.5,0,0,0,0,0,0,0
"Collema parvum",1779.5,0,0,0,0,0,0,0
"Collema parvum",1979.5,0.423,0.302,2,2,2,116,0
"Collema parvum",2011.5,0,0,0,0,0,0,0
"Collema polycarpon",1779.5,0.043,0.523,1,0,0,694,0
"Collema polycarpon",1979.5,0.171,0.086,4,4,4,694,0
"Collema polycarpon",2011.5,0.224,0.099,6,5.1,5.1,694,0
"Collema subflaccidum",1779.5,0,0,0,0,0,0,0
"Collema subflaccidum",1979.5,0.344,0.055,40,39.4,39.4,1577,0
"Collema subflaccidum",2011.5,0.243,0.045,29,29,29,1577,0
"Collema subnigrescens",1779.5,0,0,0,0,0,0,0
"Collema subnigrescens",1979.5,0.22,0.222,1,1,1,212,0
"Collema subnigrescens",2011.5,0.208,0.21,1,1,1,212,0
"Collema tenax",1779.5,0.643,0.517,5,1.1,1.1,2700,0
"Collema tenax",1979.5,0.365,0.03,158,154.2,154.2,2700,0
"Collema tenax",2011.5,0.351,0.033,117,114.5,114.5,2700,0
"Collema undulatum",1779.5,0.013,0.162,1,0,0,170,0
"Collema undulatum",1979.5,0.255,0.181,2,2,2,170,0
"Collema undulatum",2011.5,0.197,0.142,2,2,2,170,0
"Collemopsidium angermannicum",1779.5,0,0,0,0,0,0,0
"Collemopsidium angermannicum",1979.5,0.155,0.155,1,1,1,225,0
"Collemopsidium angermannicum",2011.5,0.141,0.141,1,1,1,225,0
"Collemopsidium caesium",1779.5,0,0,0,0,0,0,0
"Collemopsidium caesium",1979.5,0.134,0.134,1,1,1,257,0
"Collemopsidium caesium",2011.5,0.162,0.161,1,1,1,257,0
"Collemopsidium elegans",1779.5,0,0,0,0,0,0,0
"Collemopsidium elegans",1979.5,0.627,0.288,5,4.9,4.9,207,0
"Collemopsidium elegans",2011.5,0,0,0,0,0,0,0
"Collemopsidium foveolatum",1779.5,0,0,0,0,0,0,0
"Collemopsidium foveolatum",1979.5,0.487,0.078,43,39,39,1245,0
"Collemopsidium foveolatum",2011.5,0.229,0.059,17,15.1,15.1,1245,0
"Amygdalaria pelobotryon",1779.5,0.006,0.068,1,0,0,1048,0
"Amygdalaria pelobotryon",1979.5,0.382,0.083,22,21.3,21.3,1048,0
"Amygdalaria pelobotryon",2011.5,0.217,0.06,13,13,13,1048,0
"Collemopsidium halodytes",1779.5,0,0,0,0,0,0,0
"Collemopsidium halodytes",1979.5,0,0,0,0,0,0,0
"Collemopsidium halodytes",2011.5,0.716,0.429,3,2.9,2.9,158,0
"Collemopsidium monense",1779.5,0,0,0,0,0,0,0
"Collemopsidium monense",1979.5,0.311,0.182,3,3,3,277,0
"Collemopsidium monense",2011.5,0,0,0,0,0,0,0
"Collemopsidium pelvetiae",1779.5,0,0,0,0,0,0,0
"Collemopsidium pelvetiae",1979.5,0.353,0.359,1,1,1,59,0
"Collemopsidium pelvetiae",2011.5,0,0,0,0,0,0,0
"Collemopsidium subarenisedum",1779.5,0,0,0,0,0,0,0
"Collemopsidium subarenisedum",1979.5,0,0,0,0,0,0,0
"Collemopsidium subarenisedum",2011.5,0.41,0.417,1,1,1,79,0
"Collemopsidium sublitorale",1779.5,0,0,0,0,0,0,0
"Collemopsidium sublitorale",1979.5,0,0,0,0,0,0,0
"Collemopsidium sublitorale",2011.5,1.769,1.063,3,3,3,82,0
"Coppinsia minutissima",1779.5,0,0,0,0,0,0,0
"Coppinsia minutissima",1979.5,0.18,0.087,6,4.3,4.3,566,0
"Coppinsia minutissima",2011.5,0.161,0.085,4,3.6,3.6,566,0
"Cornicularia normoerica",1779.5,0,0,0,0,0,0,0
"Cornicularia normoerica",1979.5,0.418,0.08,29,27.4,27.4,884,0
"Cornicularia normoerica",2011.5,0.547,0.086,42,41.4,41.4,884,0
"Cornutispora triangularis",1779.5,0,0,0,0,0,0,0
"Cornutispora triangularis",1979.5,0,0,0,0,0,0,0
"Cornutispora triangularis",2011.5,0.504,0.365,2,2,2,185,0
"Cresponea premnea",1779.5,0,0,0,0,0,0,0
"Cresponea premnea",1979.5,0.269,0.033,67,66.7,66.7,1416,0
"Cresponea premnea",2011.5,0.429,0.049,78,77.2,77.2,1416,0
"Cresporhaphis wienkampii",1779.5,0,0,0,0,0,0,0
"Cresporhaphis wienkampii",1979.5,0.394,0.4,1,1,1,80,0
"Cresporhaphis wienkampii",2011.5,0,0,0,0,0,0,0
"Anaptychia ciliaris",1779.5,3.343,1.902,12,2,2,1889,0
"Anaptychia ciliaris",1979.5,0.289,0.037,64,62.3,62.3,1889,0
"Anaptychia ciliaris",2011.5,0.116,0.026,20,19.5,19.5,1889,0
"Crutarndina petractoides",1779.5,0,0,0,0,0,0,0
"Crutarndina petractoides",1979.5,0.387,0.097,16,16,16,513,0
"Crutarndina petractoides",2011.5,0.667,0.127,29,28.8,28.8,513,0
"Cryptodiscus gloeocapsa",1779.5,0,0,0,0,0,0,0
"Cryptodiscus gloeocapsa",1979.5,0.324,0.102,10,10,10,783,0
"Cryptodiscus gloeocapsa",2011.5,0.219,0.089,6,6,6,783,0
"Cryptolechia carneolutea",1779.5,3.153,5.221,2,0.1,0.1,396,0
"Cryptolechia carneolutea",1979.5,0.223,0.085,7,7,7,396,0
"Cryptolechia carneolutea",2011.5,0.447,0.144,10,10,10,396,0
"Cystocoleus ebeneus",1779.5,0,0,0,0,0,0,0
"Cystocoleus ebeneus",1979.5,0.433,0.055,63,62.7,62.7,1870,0
"Cystocoleus ebeneus",2011.5,0.254,0.042,38,36.6,36.6,1870,0
"Dendrographa decolorans",1779.5,0.249,0.395,1,0.3,0.3,2076,0
"Dendrographa decolorans",1979.5,0.406,0.033,161,159.5,159.5,2076,0
"Dendrographa decolorans",2011.5,0.393,0.037,117,116.3,116.3,2076,0
"Dendrographa latebrarum",1779.5,0,0,0,0,0,0,0
"Dendrographa latebrarum",1979.5,0.781,0.863,1,1,1,37,0
"Dendrographa latebrarum",2011.5,0,0,0,0,0,0,0
"Dermatocarpon deminuens",1779.5,0,0,0,0,0,0,0
"Dermatocarpon deminuens",1979.5,0.543,0.555,1,1,1,46,0
"Dermatocarpon deminuens",2011.5,0.379,0.389,1,1,1,46,0
"Dermatocarpon intestiniforme",1779.5,0,0,0,0,0,0,0
"Dermatocarpon intestiniforme",1979.5,0.136,0.069,4,3.9,3.9,626,0
"Dermatocarpon intestiniforme",2011.5,0.423,0.114,14,14,14,626,0
"Dermatocarpon leptophyllodes",1779.5,0,0,0,0,0,0,0
"Dermatocarpon leptophyllodes",1979.5,0.263,0.152,3,3,3,350,0
"Dermatocarpon leptophyllodes",2011.5,0.165,0.117,2,2,2,350,0
"Dermatocarpon luridum",1779.5,1.533,0.967,3,2,2,1733,0
"Dermatocarpon luridum",1979.5,0.333,0.051,43,42.8,42.8,1733,0
"Dermatocarpon luridum",2011.5,0.24,0.042,36,32.8,32.8,1733,0
"Anaptychia runcinata",1779.5,1.091,0.877,4,1.1,1.1,1684,0
"Anaptychia runcinata",1979.5,0.51,0.061,75,70.5,70.5,1684,0
"Anaptychia runcinata",2011.5,0.574,0.068,79,73.5,73.5,1684,0
"Dermatocarpon meiophyllizum",1779.5,6.209,3.957,4,2,2,1047,0
"Dermatocarpon meiophyllizum",1979.5,0.204,0.064,11,10,10,1047,0
"Dermatocarpon meiophyllizum",2011.5,0.186,0.07,8,7,7,1047,0
"Dermatocarpon miniatum",1779.5,0.01,0.08,2,0,0,1965,0
"Dermatocarpon miniatum",1979.5,0.304,0.046,46,44.2,44.2,1965,0
"Dermatocarpon miniatum",2011.5,0.32,0.048,46,44.9,44.9,1965,0
"Dibaeis baeomyces",1779.5,0.173,0.276,2,0.3,0.3,1727,0
"Dibaeis baeomyces",1979.5,0.396,0.053,58,55.1,55.1,1727,0
"Dibaeis baeomyces",2011.5,0.456,0.057,67,63.9,63.9,1727,0
"Dictyonema coppinsii",1779.5,0.535,1.331,2,0.1,0.1,391,0
"Dictyonema coppinsii",1979.5,0.075,0.074,1,1,1,391,0
"Dictyonema coppinsii",2011.5,0.308,0.152,5,4.1,4.1,391,0
"Dimerella lutea",1779.5,0,0,0,0,0,0,0
"Dimerella lutea",1979.5,0.432,0.047,85,85,85,1798,0
"Dimerella lutea",2011.5,0.577,0.058,106,103.5,103.5,1798,0
"Dimerella pineti",1779.5,0.575,0.481,1,1,1,2713,0
"Dimerella pineti",1979.5,0.258,0.025,110,110,110,2713,0
"Dimerella pineti",2011.5,0.409,0.034,146,143.8,143.8,2713,0
"Dimerella tavaresiana",1779.5,0,0,0,0,0,0,0
"Dimerella tavaresiana",1979.5,0,0,0,0,0,0,0
"Dimerella tavaresiana",2011.5,0.427,0.303,2,2,2,341,0
"Diploicia canescens",1779.5,0.701,0.475,4,1.6,1.6,2706,0
"Diploicia canescens",1979.5,0.907,0.042,527,523.5,523.5,2706,0
"Diploicia canescens",2011.5,0.727,0.042,321,314.7,314.7,2706,0
"Diploschistes actinostomus",1779.5,0,0,0,0,0,0,0
"Diploschistes actinostomus",1979.5,0,0,0,0,0,0,0
"Diploschistes actinostomus",2011.5,0.634,0.642,1,1,1,87,0
"Diploschistes caesioplumbeus",1779.5,0,0,0,0,0,0,0
"Diploschistes caesioplumbeus",1979.5,0.446,0.151,9,9,9,317,0
"Diploschistes caesioplumbeus",2011.5,0.397,0.164,6,6,6,317,0
"Anisomeridium biforme",1779.5,0,0,0,0,0,0,0
"Anisomeridium biforme",1979.5,0.36,0.035,109,107.9,107.9,2474,0
"Anisomeridium biforme",2011.5,0.363,0.037,100,97.5,97.5,2474,0
"Diploschistes gypsaceus",1779.5,0,0,0,0,0,0,0
"Diploschistes gypsaceus",1979.5,0.142,0.1,2,2,2,419,0
"Diploschistes gypsaceus",2011.5,0.169,0.119,2,2,2,419,0
"Diploschistes muscorum",1779.5,1.362,1.203,3,0.9,0.9,2041,0
"Diploschistes muscorum",1979.5,0.238,0.038,40,38.7,38.7,2041,0
"Diploschistes muscorum",2011.5,0.209,0.042,26,25.2,25.2,2041,0
"Diploschistes scruposus",1779.5,1.099,0.553,4,3,3,2700,0
"Diploschistes scruposus",1979.5,0.406,0.03,196,192,192,2700,0
"Diploschistes scruposus",2011.5,0.25,0.026,96,94.3,94.3,2700,0
"Diplotomma alboatrum",1779.5,0.744,0.447,4,2,2,2729,0
"Diplotomma alboatrum",1979.5,0.614,0.032,386,383.8,383.8,2729,0
"Diplotomma alboatrum",2011.5,0.385,0.029,184,180.1,180.1,2729,0
"Diplotomma chlorophaeum",1779.5,0,0,0,0,0,0,0
"Diplotomma chlorophaeum",1979.5,0.426,0.117,16,13.4,13.4,669,0
"Diplotomma chlorophaeum",2011.5,0.169,0.084,4,4,4,669,0
"Diplotomma hedinii",1779.5,0,0,0,0,0,0,0
"Diplotomma hedinii",1979.5,0.196,0.069,8,8,8,1126,0
"Diplotomma hedinii",2011.5,0.245,0.082,9,8.9,8.9,1126,0
"Diplotomma murorum",1779.5,0,0,0,0,0,0,0
"Diplotomma murorum",1979.5,0.164,0.165,1,1,1,258,0
"Diplotomma murorum",2011.5,0.416,0.297,2,2,2,258,0
"Diplotomma pharcidium",1779.5,0,0,0,0,0,0,0
"Diplotomma pharcidium",1979.5,0,0,0,0,0,0,0
"Diplotomma pharcidium",2011.5,0.385,0.228,3,3,3,218,0
"Dirina fallax",1779.5,0,0,0,0,0,0,0
"Dirina fallax",1979.5,0,0,0,0,0,0,0
"Dirina fallax",2011.5,0.59,0.428,2,2,2,179,0
"Dirina massiliensis",1779.5,0,0,0,0,0,0,0
"Dirina massiliensis",1979.5,0.53,0.034,265,263.9,263.9,2490,0
"Dirina massiliensis",2011.5,0.417,0.034,155,153.9,153.9,2490,0
"Anisomeridium polypori",1779.5,0,0,0,0,0,0,0
"Anisomeridium polypori",1979.5,0.176,0.022,65,64.4,64.4,2649,0
"Anisomeridium polypori",2011.5,0.445,0.039,138,134.4,134.4,2649,0
"Echinodiscus lesdainii",1779.5,0,0,0,0,0,0,0
"Echinodiscus lesdainii",1979.5,0.144,0.144,1,1,1,251,0
"Echinodiscus lesdainii",2011.5,0.305,0.18,3,3,3,251,0
"Eiglera flavida",1779.5,0,0,0,0,0,0,0
"Eiglera flavida",1979.5,0.737,0.54,2,1.9,1.9,57,0
"Eiglera flavida",2011.5,0,0,0,0,0,0,0
"Elixia flexella",1779.5,0,0,0,0,0,0,0
"Elixia flexella",1979.5,0.401,0.283,2,2,2,259,0
"Elixia flexella",2011.5,0.265,0.19,2,2,2,259,0
"Endocarpon adscendens",1779.5,0.103,1.129,1,0,0,193,0
"Endocarpon adscendens",1979.5,0.206,0.148,2,2,2,193,0
"Endocarpon adscendens",2011.5,0.429,0.263,3,2.7,2.7,193,0
"Endocarpon pusillum",1779.5,1.654,11.95,1,0,0,109,0
"Endocarpon pusillum",1979.5,0,0,0,0,0,0,0
"Endocarpon pusillum",2011.5,0.424,0.371,2,1.4,1.4,109,0
"Enterographa brezhonega",1779.5,0,0,0,0,0,0,0
"Enterographa brezhonega",1979.5,0,0,0,0,0,0,0
"Enterographa brezhonega",2011.5,1.505,1.713,1,1,1,8,0
"Enterographa crassa",1779.5,0.748,0.761,2,0.6,0.6,2001,0
"Enterographa crassa",1979.5,0.491,0.039,161,160.3,160.3,2001,0
"Enterographa crassa",2011.5,0.556,0.048,137,135.8,135.8,2001,0
"Enterographa elaborata",1779.5,0,0,0,0,0,0,0
"Enterographa elaborata",1979.5,0.27,0.276,1,1,1,80,0
"Enterographa elaborata",2011.5,0.585,0.434,2,2,2,80,0
"Enterographa hutchinsiae",1779.5,0,0,0,0,0,0,0
"Enterographa hutchinsiae",1979.5,0.183,0.046,16,15.4,15.4,1320,0
"Enterographa hutchinsiae",2011.5,0.313,0.062,26,25.7,25.7,1320,0
"Enterographa pitardii",1779.5,0,0,0,0,0,0,0
"Enterographa pitardii",1979.5,0,0,0,0,0,0,0
"Enterographa pitardii",2011.5,3.066,5.095,1,1,1,8,0
"Anisomeridium ranunculosporum",1779.5,0,0,0,0,0,0,0
"Anisomeridium ranunculosporum",1979.5,0.248,0.037,45,44.8,44.8,1598,0
"Anisomeridium ranunculosporum",2011.5,0.503,0.057,79,78.6,78.6,1598,0
"Enterographa sorediata",1779.5,0,0,0,0,0,0,0
"Enterographa sorediata",1979.5,0.129,0.058,5,5,5,616,0
"Enterographa sorediata",2011.5,0.445,0.117,15,15,15,616,0
"Enterographa zonata",1779.5,0,0,0,0,0,0,0
"Enterographa zonata",1979.5,0.343,0.041,70,69.4,69.4,2000,0
"Enterographa zonata",2011.5,0.366,0.044,72,70.9,70.9,2000,0
"Ephebe hispidula",1779.5,0,0,0,0,0,0,0
"Ephebe hispidula",1979.5,0.219,0.22,1,1,1,128,0
"Ephebe hispidula",2011.5,0.218,0.196,2,1.3,1.3,128,0
"Ephebe lanata",1779.5,0.669,0.589,1,1,1,1360,0
"Ephebe lanata",1979.5,0.464,0.07,47,44.3,44.3,1360,0
"Ephebe lanata",2011.5,0.342,0.056,38,37.1,37.1,1360,0
"Epigloea bactrospora",1779.5,0,0,0,0,0,0,0
"Epigloea bactrospora",1979.5,0.194,0.222,1,0.8,0.8,116,0
"Epigloea bactrospora",2011.5,0.105,0.172,1,0.4,0.4,116,0
"Epigloea medioincrassata",1779.5,0,0,0,0,0,0,0
"Epigloea medioincrassata",1979.5,0,0,0,0,0,0,0
"Epigloea medioincrassata",2011.5,0.347,0.355,1,1,1,61,0
"Epigloea soleiformis",1779.5,0,0,0,0,0,0,0
"Epigloea soleiformis",1979.5,0.376,0.267,2,2,2,193,0
"Epigloea soleiformis",2011.5,0.306,0.218,2,2,2,193,0
"Euopsis granatina",1779.5,0,0,0,0,0,0,0
"Euopsis granatina",1979.5,0.734,0.756,1,1,1,118,0
"Euopsis granatina",2011.5,0,0,0,0,0,0,0
"Euopsis pulvinata",1779.5,0,0,0,0,0,0,0
"Euopsis pulvinata",1979.5,0.25,0.25,1,1,1,145,0
"Euopsis pulvinata",2011.5,0.254,0.254,1,1,1,145,0
"Evernia prunastri",1779.5,0.953,0.432,10,3.6,3.6,2846,0
"Evernia prunastri",1979.5,0.743,0.035,495,487,487,2846,0
"Evernia prunastri",2011.5,1.196,0.053,571,554.8,554.8,2846,0
"Absconditella trivialis",1779.5,0,0,0,0,0,0,0
"Absconditella trivialis",1979.5,2.281,3.27,1,1,1,86,0
"Absconditella trivialis",2011.5,0,0,0,0,0,0,0
"Anisomeridium robustum",1779.5,0,0,0,0,0,0,0
"Anisomeridium robustum",1979.5,0.057,0.04,2,2,2,734,0
"Anisomeridium robustum",2011.5,0.372,0.108,12,12,12,734,0
"Farnoldia jurana",1779.5,0,0,0,0,0,0,0
"Farnoldia jurana",1979.5,0.213,0.078,8,7.6,7.6,802,0
"Farnoldia jurana",2011.5,0.189,0.078,6,5.9,5.9,802,0
"Felipes leucopellaeus",1779.5,0,0,0,0,0,0,0
"Felipes leucopellaeus",1979.5,0.312,0.099,10,10,10,693,0
"Felipes leucopellaeus",2011.5,0.349,0.097,13,13,13,693,0
"Fellhanera bouteillei",1779.5,0,0,0,0,0,0,0
"Fellhanera bouteillei",1979.5,0.094,0.038,6,6,6,1204,0
"Fellhanera bouteillei",2011.5,0.315,0.075,18,17.6,17.6,1204,0
"Fellhanera ochracea",1779.5,0,0,0,0,0,0,0
"Fellhanera ochracea",1979.5,0.257,0.262,1,1,1,68,0
"Fellhanera ochracea",2011.5,0.437,0.447,1,1,1,68,0
"Fellhanera subtilis",1779.5,0,0,0,0,0,0,0
"Fellhanera subtilis",1979.5,0.127,0.09,2,2,2,351,0
"Fellhanera subtilis",2011.5,0.339,0.197,3,3,3,351,0
"Fellhanera viridisorediata",1779.5,0,0,0,0,0,0,0
"Fellhanera viridisorediata",1979.5,0,0,0,0,0,0,0
"Fellhanera viridisorediata",2011.5,0.617,0.63,1,1,1,89,0
"Fellhaneropsis myrtillicola",1779.5,0,0,0,0,0,0,0
"Fellhaneropsis myrtillicola",1979.5,0,0,0,0,0,0,0
"Fellhaneropsis myrtillicola",2011.5,2.655,3.233,1,1,1,9,0
"Fellhaneropsis vezdae",1779.5,0.219,0.487,1,0.1,0.1,1995,0
"Fellhaneropsis vezdae",1979.5,0.384,0.051,57,56.8,56.8,1995,0
"Fellhaneropsis vezdae",2011.5,0.05,0.021,6,6,6,1995,0
"Fissurina alboscripta",1779.5,0,0,0,0,0,0,0
"Fissurina alboscripta",1979.5,0.083,0.083,1,1,1,325,0
"Fissurina alboscripta",2011.5,0.37,0.167,5,5,5,325,0
"Flavocetraria nivalis",1779.5,5.67,3.063,6,3.1,3.1,255,0
"Flavocetraria nivalis",1979.5,0.536,0.204,7,7,7,255,0
"Flavocetraria nivalis",2011.5,0.336,0.144,6,5.6,5.6,255,0
"Anisomeridium viridescens",1779.5,0,0,0,0,0,0,0
"Anisomeridium viridescens",1979.5,0.252,0.08,10,10,10,871,0
"Anisomeridium viridescens",2011.5,0.377,0.092,17,17,17,871,0
"Flavoparmelia caperata",1779.5,1.815,0.785,12,4,4,2521,0
"Flavoparmelia caperata",1979.5,0.656,0.036,355,345.9,345.9,2521,0
"Flavoparmelia caperata",2011.5,0.958,0.051,380,373.2,373.2,2521,0
"Flavoparmelia soredians",1779.5,0,0,0,0,0,0,0
"Flavoparmelia soredians",1979.5,0.186,0.028,46,46,46,1691,0
"Flavoparmelia soredians",2011.5,0.532,0.061,81,78.9,78.9,1691,0
"Frutidella caesioatra",1779.5,0,0,0,0,0,0,0
"Frutidella caesioatra",1979.5,0.635,0.242,7,7,7,337,0
"Frutidella caesioatra",2011.5,0.167,0.118,2,2,2,337,0
"Fulgensia bracteata",1779.5,0,0,0,0,0,0,0
"Fulgensia bracteata",1979.5,0.681,0.698,1,1,1,90,0
"Fulgensia bracteata",2011.5,0,0,0,0,0,0,0
"Fulgensia fulgens",1779.5,18.663,16.792,2,0.5,0.5,253,0
"Fulgensia fulgens",1979.5,0.281,0.164,4,3,3,253,0
"Fulgensia fulgens",2011.5,0.593,0.269,5,5,5,253,0
"Fulvophyton sorediatum",1779.5,0,0,0,0,0,0,0
"Fulvophyton sorediatum",1979.5,0.359,0.366,1,1,1,108,0
"Fulvophyton sorediatum",2011.5,1.138,1.16,1,1,1,108,0
"Fuscidea arboricola",1779.5,0,0,0,0,0,0,0
"Fuscidea arboricola",1979.5,0.143,0.141,1,1,1,347,0
"Fuscidea arboricola",2011.5,0.293,0.17,3,3,3,347,0
"Fuscidea austera",1779.5,0,0,0,0,0,0,0
"Fuscidea austera",1979.5,0.471,0.212,5,5,5,220,0
"Fuscidea austera",2011.5,0.187,0.133,2,2,2,220,0
"Fuscidea cyathoides",1779.5,0.18,0.234,2,0.4,0.4,2223,0
"Fuscidea cyathoides",1979.5,0.573,0.046,160,154.9,154.9,2223,0
"Fuscidea cyathoides",2011.5,0.67,0.052,172,169.4,169.4,2223,0
"Fuscidea gothoburgensis",1779.5,0,0,0,0,0,0,0
"Fuscidea gothoburgensis",1979.5,0.298,0.087,12,11.5,11.5,689,0
"Fuscidea gothoburgensis",2011.5,0.228,0.072,10,10,10,689,0
"Antennulariella lichenisata",1779.5,0,0,0,0,0,0,0
"Antennulariella lichenisata",1979.5,0.508,0.535,1,1,1,50,0
"Antennulariella lichenisata",2011.5,0.458,0.481,1,1,1,50,0
"Fuscidea intercincta",1779.5,0,0,0,0,0,0,0
"Fuscidea intercincta",1979.5,0.317,0.183,3,3,3,313,0
"Fuscidea intercincta",2011.5,0.372,0.217,3,2.9,2.9,313,0
"Fuscidea kochiana",1779.5,0,0,0,0,0,0,0
"Fuscidea kochiana",1979.5,0.506,0.081,40,39.7,39.7,1153,0
"Fuscidea kochiana",2011.5,0.277,0.057,24,23.8,23.8,1153,0
"Fuscidea lightfootii",1779.5,0,0,0,0,0,0,0
"Fuscidea lightfootii",1979.5,0.219,0.023,96,94.2,94.2,2713,0
"Fuscidea lightfootii",2011.5,0.66,0.043,251,246.4,246.4,2713,0
"Fuscidea lygaea",1779.5,0.664,0.578,1,1,1,1601,0
"Fuscidea lygaea",1979.5,0.286,0.047,40,37.6,37.6,1601,0
"Fuscidea lygaea",2011.5,0.562,0.068,72,70.2,70.2,1601,0
"Fuscidea mollis",1779.5,0,0,0,0,0,0,0
"Fuscidea mollis",1979.5,0.733,0.742,1,1,1,56,0
"Fuscidea mollis",2011.5,0,0,0,0,0,0,0
"Fuscidea oceanica",1779.5,0,0,0,0,0,0,0
"Fuscidea oceanica",1979.5,0.466,0.343,2,1.9,1.9,118,0
"Fuscidea oceanica",2011.5,0,0,0,0,0,0,0
"Fuscidea praeruptorum",1779.5,0,0,0,0,0,0,0
"Fuscidea praeruptorum",1979.5,0.29,0.068,18,18,18,1331,0
"Fuscidea praeruptorum",2011.5,0.318,0.07,21,21,21,1331,0
"Fuscidea recensa",1779.5,0,0,0,0,0,0,0
"Fuscidea recensa",1979.5,0.175,0.05,12,12,12,1299,0
"Fuscidea recensa",2011.5,0.334,0.067,25,24.8,24.8,1299,0
"Fuscopannaria ignobilis",1779.5,0,0,0,0,0,0,0
"Fuscopannaria ignobilis",1979.5,0.37,0.164,6,5.1,5.1,286,0
"Fuscopannaria ignobilis",2011.5,0.142,0.082,3,3,3,286,0
"Fuscopannaria mediterranea",1779.5,0,0,0,0,0,0,0
"Fuscopannaria mediterranea",1979.5,0.226,0.065,12,11.9,11.9,1174,0
"Fuscopannaria mediterranea",2011.5,0.294,0.072,17,17,17,1174,0
"Aquacidia antricola",1779.5,0,0,0,0,0,0,0
"Aquacidia antricola",1979.5,0.246,0.093,7,7,7,862,0
"Aquacidia antricola",2011.5,0.305,0.117,7,6.8,6.8,862,0
"Fuscopannaria praetermissa",1779.5,2.63,2.672,1,1,1,186,0
"Fuscopannaria praetermissa",1979.5,0.546,0.247,5,5,5,186,0
"Fuscopannaria praetermissa",2011.5,0,0,0,0,0,0,0
"Gabura fascicularis",1779.5,0.01,0.124,1,0,0,836,0
"Gabura fascicularis",1979.5,0.324,0.087,14,13.9,13.9,836,0
"Gabura fascicularis",2011.5,0.281,0.078,13,13,13,836,0
"Gomphillus calycioides",1779.5,0,0,0,0,0,0,0
"Gomphillus calycioides",1979.5,0.296,0.106,8,7.9,7.9,466,0
"Gomphillus calycioides",2011.5,0.357,0.104,12,12,12,466,0
"Graphina pauciloculata",1779.5,0,0,0,0,0,0,0
"Graphina pauciloculata",1979.5,0.168,0.098,3,3,3,317,0
"Graphina pauciloculata",2011.5,0.62,0.193,11,11,11,317,0
"Graphis elegans",1779.5,0.744,0.581,5,1.2,1.2,2213,0
"Graphis elegans",1979.5,0.504,0.038,180,175.5,175.5,2213,0
"Graphis elegans",2011.5,0.391,0.036,118,116.9,116.9,2213,0
"Graphis handelii",1779.5,0,0,0,0,0,0,0
"Graphis handelii",1979.5,0,0,0,0,0,0,0
"Graphis handelii",2011.5,1.405,1.576,1,1,1,12,0
"Graphis inustuloides",1779.5,0.023,0.173,2,0,0,1519,0
"Graphis inustuloides",1979.5,0.336,0.054,40,39.6,39.6,1519,0
"Graphis inustuloides",2011.5,0.186,0.04,22,21.5,21.5,1519,0
"Graphis ruiziana",1779.5,0,0,0,0,0,0,0
"Graphis ruiziana",1979.5,0.16,0.061,7,7,7,630,0
"Graphis ruiziana",2011.5,0.519,0.113,23,22,22,630,0
"Graphis scripta",1779.5,0.477,0.382,4,1.1,1.1,2715,0
"Graphis scripta",1979.5,0.425,0.03,206,202.8,202.8,2715,0
"Graphis scripta",2011.5,0.703,0.044,275,269.1,269.1,2715,0
"Gregorella humida",1779.5,0,0,0,0,0,0,0
"Gregorella humida",1979.5,0,0,0,0,0,0,0
"Gregorella humida",2011.5,3.146,3.826,1,1,1,46,0
"Aquacidia trachona",1779.5,0,0,0,0,0,0,0
"Aquacidia trachona",1979.5,0.313,0.111,8,8,8,831,0
"Aquacidia trachona",2011.5,0.197,0.09,5,4.8,4.8,831,0
"Gyalecta biformis",1779.5,0,0,0,0,0,0,0
"Gyalecta biformis",1979.5,0.118,0.118,1,1,1,321,0
"Gyalecta biformis",2011.5,0.394,0.23,3,3,3,321,0
"Gyalecta derivata",1779.5,0,0,0,0,0,0,0
"Gyalecta derivata",1979.5,0.266,0.077,12,12,12,1064,0
"Gyalecta derivata",2011.5,0.179,0.061,9,8.6,8.6,1064,0
"Gyalecta flotowii",1779.5,0.044,0.372,2,0,0,1269,0
"Gyalecta flotowii",1979.5,0.191,0.055,12,12,12,1269,0
"Gyalecta flotowii",2011.5,0.173,0.062,8,7.7,7.7,1269,0
"Gyalecta foveolaris",1779.5,1.511,3.31,1,0.3,0.3,124,0
"Gyalecta foveolaris",1979.5,0.19,0.191,1,1,1,124,0
"Gyalecta foveolaris",2011.5,0,0,0,0,0,0,0
"Gyalecta geoica",1779.5,0.009,0.117,1,0,0,387,0
"Gyalecta geoica",1979.5,0.395,0.177,5,5,5,387,0
"Gyalecta geoica",2011.5,0,0,0,0,0,0,0
